5aba1c88c1cb611355032baa,5ab95fc45e27e54c98ae58eb,13783.0
5aba1c88c1cb611355032baa,5ab6b395c1cb6105684ae3fa,18663.0
5aba1c88c1cb611355032baa,5ab2f11f5e27e565e846306b,62571.0
5aba1c88c1cb611355032baa,5ab89aa75e27e54c98ae4edd,73328.0
5aba1c88c1cb611355032baa,5ab30ad1c1cb61378a86c101,65852.0
5aba1c88c1cb611355032baa,5aaa76fac1cb6129400eb38d,17293.0
5aba1c88c1cb611355032baa,5ab0fffd5e27e5186df1461a,10211.0
5aba1c88c1cb611355032baa,5ab45cc75e27e565e846660d,31338.0
5aba1c88c1cb611355032baa,5ae1840ec1cb6126218ff2ec,34428.0
5aba1c88c1cb611355032baa,5c3efc205e27e53fb0c06dab,33079.0
5aba1c88c1cb611355032baa,5adedf3f5e27e51c0e794115,8692.0
5aba1c88c1cb611355032baa,5abde34ac1cb6132bc75d1e8,48295.0
5aba1c88c1cb611355032baa,5adeda845e27e51c0e793fe7,13109.0
5aba1c88c1cb611355032baa,5ad1cf955e27e54ba6c14d7e,31553.0
5ab95fc45e27e54c98ae58eb,5aba1c88c1cb611355032baa,14096.0
5ab95fc45e27e54c98ae58eb,5ab6b395c1cb6105684ae3fa,4981.0
5ab95fc45e27e54c98ae58eb,5ab2f11f5e27e565e846306b,52061.0
5ab95fc45e27e54c98ae58eb,5ab89aa75e27e54c98ae4edd,69161.0
5ab95fc45e27e54c98ae58eb,5ab30ad1c1cb61378a86c101,57129.0
5ab95fc45e27e54c98ae58eb,5aaa76fac1cb6129400eb38d,29117.0
5ab95fc45e27e54c98ae58eb,5ab0fffd5e27e5186df1461a,21563.0
5ab95fc45e27e54c98ae58eb,5ab45cc75e27e565e846660d,26143.0
5ab95fc45e27e54c98ae58eb,5ae1840ec1cb6126218ff2ec,26217.0
5ab95fc45e27e54c98ae58eb,5c3efc205e27e53fb0c06dab,31710.0
5ab95fc45e27e54c98ae58eb,5adedf3f5e27e51c0e794115,20897.0
5ab95fc45e27e54c98ae58eb,5abde34ac1cb6132bc75d1e8,34649.0
5ab95fc45e27e54c98ae58eb,5adeda845e27e51c0e793fe7,25314.0
5ab95fc45e27e54c98ae58eb,5ad1cf955e27e54ba6c14d7e,23184.0
5ab6b395c1cb6105684ae3fa,5aba1c88c1cb611355032baa,18725.0
5ab6b395c1cb6105684ae3fa,5ab95fc45e27e54c98ae58eb,5898.0
5ab6b395c1cb6105684ae3fa,5ab2f11f5e27e565e846306b,46892.0
5ab6b395c1cb6105684ae3fa,5ab89aa75e27e54c98ae4edd,60719.0
5ab6b395c1cb6105684ae3fa,5ab30ad1c1cb61378a86c101,51030.0
5ab6b395c1cb6105684ae3fa,5aaa76fac1cb6129400eb38d,28376.0
5ab6b395c1cb6105684ae3fa,5ab0fffd5e27e5186df1461a,21180.0
5ab6b395c1cb6105684ae3fa,5ab45cc75e27e565e846660d,21260.0
5ab6b395c1cb6105684ae3fa,5ae1840ec1cb6126218ff2ec,21231.0
5ab6b395c1cb6105684ae3fa,5c3efc205e27e53fb0c06dab,36444.0
5ab6b395c1cb6105684ae3fa,5adedf3f5e27e51c0e794115,20766.0
5ab6b395c1cb6105684ae3fa,5abde34ac1cb6132bc75d1e8,29820.0
5ab6b395c1cb6105684ae3fa,5adeda845e27e51c0e793fe7,26054.0
5ab6b395c1cb6105684ae3fa,5ad1cf955e27e54ba6c14d7e,18355.0
5ab2f11f5e27e565e846306b,5aba1c88c1cb611355032baa,63208.0
5ab2f11f5e27e565e846306b,5ab95fc45e27e54c98ae58eb,52638.0
5ab2f11f5e27e565e846306b,5ab6b395c1cb6105684ae3fa,46892.0
5ab2f11f5e27e565e846306b,5ab89aa75e27e54c98ae4edd,19635.0
5ab2f11f5e27e565e846306b,5ab30ad1c1cb61378a86c101,10856.0
5ab2f11f5e27e565e846306b,5aaa76fac1cb6129400eb38d,56413.0
5ab2f11f5e27e565e846306b,5ab0fffd5e27e5186df1461a,56891.0
5ab2f11f5e27e565e846306b,5ab45cc75e27e565e846660d,34901.0
5ab2f11f5e27e565e846306b,5ae1840ec1cb6126218ff2ec,32066.0
5ab2f11f5e27e565e846306b,5c3efc205e27e53fb0c06dab,83184.0
5ab2f11f5e27e565e846306b,5adedf3f5e27e51c0e794115,60177.0
5ab2f11f5e27e565e846306b,5abde34ac1cb6132bc75d1e8,25394.0
5ab2f11f5e27e565e846306b,5adeda845e27e51c0e793fe7,57288.0
5ab2f11f5e27e565e846306b,5ad1cf955e27e54ba6c14d7e,31720.0
5ab30ad1c1cb61378a86c101,5aba1c88c1cb611355032baa,65907.0
5ab30ad1c1cb61378a86c101,5ab95fc45e27e54c98ae58eb,57544.0
5ab30ad1c1cb61378a86c101,5ab6b395c1cb6105684ae3fa,52422.0
5ab30ad1c1cb61378a86c101,5ab2f11f5e27e565e846306b,10816.0
5ab30ad1c1cb61378a86c101,5ab89aa75e27e54c98ae4edd,12218.0
5ab30ad1c1cb61378a86c101,5aaa76fac1cb6129400eb38d,56053.0
5ab30ad1c1cb61378a86c101,5ab0fffd5e27e5186df1461a,56531.0
5ab30ad1c1cb61378a86c101,5ab45cc75e27e565e846660d,34541.0
5ab30ad1c1cb61378a86c101,5ae1840ec1cb6126218ff2ec,32468.0
5ab30ad1c1cb61378a86c101,5c3efc205e27e53fb0c06dab,88638.0
5ab30ad1c1cb61378a86c101,5adedf3f5e27e51c0e794115,59611.0
5ab30ad1c1cb61378a86c101,5abde34ac1cb6132bc75d1e8,35904.0
5ab30ad1c1cb61378a86c101,5adeda845e27e51c0e793fe7,56928.0
5ab30ad1c1cb61378a86c101,5ad1cf955e27e54ba6c14d7e,34639.0
5ab89aa75e27e54c98ae4edd,5aba1c88c1cb611355032baa,77959.0
5ab89aa75e27e54c98ae4edd,5ab95fc45e27e54c98ae58eb,69596.0
5ab89aa75e27e54c98ae4edd,5ab6b395c1cb6105684ae3fa,64474.0
5ab89aa75e27e54c98ae4edd,5ab2f11f5e27e565e846306b,19635.0
5ab89aa75e27e54c98ae4edd,5ab30ad1c1cb61378a86c101,12218.0
5ab89aa75e27e54c98ae4edd,5aaa76fac1cb6129400eb38d,68105.0
5ab89aa75e27e54c98ae4edd,5ab0fffd5e27e5186df1461a,68583.0
5ab89aa75e27e54c98ae4edd,5ab45cc75e27e565e846660d,46593.0
5ab89aa75e27e54c98ae4edd,5ae1840ec1cb6126218ff2ec,44520.0
5ab89aa75e27e54c98ae4edd,5c3efc205e27e53fb0c06dab,100690.0
5ab89aa75e27e54c98ae4edd,5adedf3f5e27e51c0e794115,71663.0
5ab89aa75e27e54c98ae4edd,5abde34ac1cb6132bc75d1e8,44723.0
5ab89aa75e27e54c98ae4edd,5adeda845e27e51c0e793fe7,68980.0
5ab89aa75e27e54c98ae4edd,5ad1cf955e27e54ba6c14d7e,46691.0
5aaa76fac1cb6129400eb38d,5aba1c88c1cb611355032baa,17764.0
5aaa76fac1cb6129400eb38d,5ab95fc45e27e54c98ae58eb,29434.0
5aaa76fac1cb6129400eb38d,5ab6b395c1cb6105684ae3fa,28728.0
5aaa76fac1cb6129400eb38d,5ab2f11f5e27e565e846306b,56772.0
5aaa76fac1cb6129400eb38d,5ab89aa75e27e54c98ae4edd,68061.0
5aaa76fac1cb6129400eb38d,5ab30ad1c1cb61378a86c101,56029.0
5aaa76fac1cb6129400eb38d,5ab0fffd5e27e5186df1461a,8616.0
5aaa76fac1cb6129400eb38d,5ab45cc75e27e565e846660d,21775.0
5aaa76fac1cb6129400eb38d,5ae1840ec1cb6126218ff2ec,24729.0
5aaa76fac1cb6129400eb38d,5c3efc205e27e53fb0c06dab,51141.0
5aaa76fac1cb6129400eb38d,5adedf3f5e27e51c0e794115,10962.0
5aaa76fac1cb6129400eb38d,5abde34ac1cb6132bc75d1e8,52220.0
5aaa76fac1cb6129400eb38d,5adeda845e27e51c0e793fe7,7913.0
5aaa76fac1cb6129400eb38d,5ad1cf955e27e54ba6c14d7e,26705.0
5ab0fffd5e27e5186df1461a,5aba1c88c1cb611355032baa,10353.0
5ab0fffd5e27e5186df1461a,5ab95fc45e27e54c98ae58eb,21499.0
5ab0fffd5e27e5186df1461a,5ab6b395c1cb6105684ae3fa,21151.0
5ab0fffd5e27e5186df1461a,5ab2f11f5e27e565e846306b,56656.0
5ab0fffd5e27e5186df1461a,5ab89aa75e27e54c98ae4edd,67945.0
5ab0fffd5e27e5186df1461a,5ab30ad1c1cb61378a86c101,55913.0
5ab0fffd5e27e5186df1461a,5aaa76fac1cb6129400eb38d,8191.0
5ab0fffd5e27e5186df1461a,5ab45cc75e27e565e846660d,21659.0
5ab0fffd5e27e5186df1461a,5ae1840ec1cb6126218ff2ec,24613.0
5ab0fffd5e27e5186df1461a,5c3efc205e27e53fb0c06dab,42313.0
5ab0fffd5e27e5186df1461a,5adedf3f5e27e51c0e794115,4222.0
5ab0fffd5e27e5186df1461a,5abde34ac1cb6132bc75d1e8,47007.0
5ab0fffd5e27e5186df1461a,5adeda845e27e51c0e793fe7,4473.0
5ab0fffd5e27e5186df1461a,5ad1cf955e27e54ba6c14d7e,26629.0
5ab45cc75e27e565e846660d,5aba1c88c1cb611355032baa,31366.0
5ab45cc75e27e565e846660d,5ab95fc45e27e54c98ae58eb,26843.0
5ab45cc75e27e565e846660d,5ab6b395c1cb6105684ae3fa,21611.0
5ab45cc75e27e565e846660d,5ab2f11f5e27e565e846306b,35266.0
5ab45cc75e27e565e846660d,5ab89aa75e27e54c98ae4edd,46944.0
5ab45cc75e27e565e846660d,5ab30ad1c1cb61378a86c101,34912.0
5ab45cc75e27e565e846660d,5aaa76fac1cb6129400eb38d,21512.0
5ab45cc75e27e565e846660d,5ab0fffd5e27e5186df1461a,21990.0
5ab45cc75e27e565e846660d,5ae1840ec1cb6126218ff2ec,3612.0
5ab45cc75e27e565e846660d,5c3efc205e27e53fb0c06dab,57691.0
5ab45cc75e27e565e846660d,5adedf3f5e27e51c0e794115,25070.0
5ab45cc75e27e565e846660d,5abde34ac1cb6132bc75d1e8,33004.0
5ab45cc75e27e565e846660d,5adeda845e27e51c0e793fe7,22387.0
5ab45cc75e27e565e846660d,5ad1cf955e27e54ba6c14d7e,9218.0
5ae1840ec1cb6126218ff2ec,5aba1c88c1cb611355032baa,34997.0
5ae1840ec1cb6126218ff2ec,5ab95fc45e27e54c98ae58eb,26433.0
5ae1840ec1cb6126218ff2ec,5ab6b395c1cb6105684ae3fa,21311.0
5ae1840ec1cb6126218ff2ec,5ab2f11f5e27e565e846306b,32487.0
5ae1840ec1cb6126218ff2ec,5ab89aa75e27e54c98ae4edd,44520.0
5ae1840ec1cb6126218ff2ec,5ab30ad1c1cb61378a86c101,32488.0
5ae1840ec1cb6126218ff2ec,5aaa76fac1cb6129400eb38d,24754.0
5ae1840ec1cb6126218ff2ec,5ab0fffd5e27e5186df1461a,25232.0
5ae1840ec1cb6126218ff2ec,5ab45cc75e27e565e846660d,3242.0
5ae1840ec1cb6126218ff2ec,5c3efc205e27e53fb0c06dab,57391.0
5ae1840ec1cb6126218ff2ec,5adedf3f5e27e51c0e794115,28312.0
5ae1840ec1cb6126218ff2ec,5abde34ac1cb6132bc75d1e8,30273.0
5ae1840ec1cb6126218ff2ec,5adeda845e27e51c0e793fe7,25629.0
5ae1840ec1cb6126218ff2ec,5ad1cf955e27e54ba6c14d7e,6302.0
5c3efc205e27e53fb0c06dab,5aba1c88c1cb611355032baa,33045.0
5c3efc205e27e53fb0c06dab,5ab95fc45e27e54c98ae58eb,31998.0
5c3efc205e27e53fb0c06dab,5ab6b395c1cb6105684ae3fa,36109.0
5c3efc205e27e53fb0c06dab,5ab2f11f5e27e565e846306b,83189.0
5c3efc205e27e53fb0c06dab,5ab89aa75e27e54c98ae4edd,99765.0
5c3efc205e27e53fb0c06dab,5ab30ad1c1cb61378a86c101,87733.0
5c3efc205e27e53fb0c06dab,5aaa76fac1cb6129400eb38d,50519.0
5c3efc205e27e53fb0c06dab,5ab0fffd5e27e5186df1461a,42287.0
5c3efc205e27e53fb0c06dab,5ab45cc75e27e565e846660d,57271.0
5c3efc205e27e53fb0c06dab,5ae1840ec1cb6126218ff2ec,57300.0
5c3efc205e27e53fb0c06dab,5adedf3f5e27e51c0e794115,42354.0
5c3efc205e27e53fb0c06dab,5abde34ac1cb6132bc75d1e8,64499.0
5c3efc205e27e53fb0c06dab,5adeda845e27e51c0e793fe7,46771.0
5c3efc205e27e53fb0c06dab,5ad1cf955e27e54ba6c14d7e,54312.0
5adedf3f5e27e51c0e794115,5aba1c88c1cb611355032baa,8344.0
5adedf3f5e27e51c0e794115,5ab95fc45e27e54c98ae58eb,20360.0
5adedf3f5e27e51c0e794115,5ab6b395c1cb6105684ae3fa,20750.0
5adedf3f5e27e51c0e794115,5ab2f11f5e27e565e846306b,60134.0
5adedf3f5e27e51c0e794115,5ab89aa75e27e54c98ae4edd,71564.0
5adedf3f5e27e51c0e794115,5ab30ad1c1cb61378a86c101,59532.0
5adedf3f5e27e51c0e794115,5aaa76fac1cb6129400eb38d,10525.0
5adedf3f5e27e51c0e794115,5ab0fffd5e27e5186df1461a,4315.0
5adedf3f5e27e51c0e794115,5ab45cc75e27e565e846660d,25278.0
5adedf3f5e27e51c0e794115,5ae1840ec1cb6126218ff2ec,28232.0
5adedf3f5e27e51c0e794115,5c3efc205e27e53fb0c06dab,42067.0
